Date,Open,High,Low,Close,Adj Close,Volume
2015/11/2,71.059998,71.790001,70.010002,70.730003,65.524849,3052600
2015/11/3,70.690002,71.410004,70.309998,70.709999,65.50631,2710500
2015/11/4,70.650002,71.279999,70.410004,70.57,65.376625,2375300
2015/11/5,70.379997,70.919998,70.18,70.239998,65.070892,1595400
2015/11/6,69.470001,69.660004,67.580002,67.849998,62.856796,2883200
2015/11/9,67.550003,68.190002,67.269997,67.730003,62.745625,2458900
2015/11/10,67.800003,68.32,67.629997,67.800003,62.810463,2067000
2015/11/11,67.879997,68.410004,67.790001,68.309998,63.282936,1529400
2015/11/12,68.040001,68.669998,67.599998,67.910004,62.912376,2380600
2015/11/13,67.949997,68.589996,67.910004,68.199997,63.181023,2739100
2015/11/16,68.059998,69.290001,68.019997,69.260002,64.163017,2454700
2015/11/17,69.209999,69.980003,68.129997,68.300003,63.273674,2017800
2015/11/18,68.260002,68.580002,67.459999,68.480003,63.440426,2119200
2015/11/19,68.699997,69.230003,68.480003,68.82,63.755413,1743600
2015/11/20,69.059998,69.620003,68.660004,69,63.922153,2918200
2015/11/23,68.309998,68.599998,67.5,67.580002,63.200188,2079100
2015/11/24,67.379997,67.620003,66.849998,67.480003,63.106674,1997900
2015/11/25,67.410004,67.589996,67.010002,67.220001,62.863518,1364600
2015/11/27,67.209999,67.779999,67.169998,67.370003,63.003807,824800
2015/11/30,67.400002,67.830002,67.290001,67.370003,63.003807,2550000
2015/12/1,67.870003,68.040001,66.760002,67.410004,63.041214,2284800
2015/12/2,67.279999,67.360001,66.050003,66.139999,61.853512,2609200
2015/12/3,65.959999,66.029999,65.040001,65.169998,60.946381,2918600
2015/12/4,65.540001,66.690002,65.440002,66.599998,62.283703,2827400
2015/12/7,66.360001,66.599998,66.010002,66.139999,61.853512,2880900
2015/12/8,66,66.18,65.160004,65.910004,61.638428,2956900
2015/12/9,65.650002,66.720001,65.400002,66.190002,61.900276,2855200
2015/12/10,66.129997,66.239998,65.139999,65.199997,60.974434,1958900
2015/12/11,64.919998,65.440002,64.540001,64.889999,60.684528,2105200
2015/12/14,64.809998,65.440002,64.550003,65.400002,61.161476,2633100
2015/12/15,65.599998,66.690002,65.419998,66.150002,61.862869,2284400
2015/12/16,66.5,67.629997,66.309998,67.57,63.190845,3215300
2015/12/17,67.5,67.959999,67.099998,67.540001,63.162781,2785500
2015/12/18,67.220001,67.449997,66.529999,66.900002,62.564262,4921400
